dataset,algorithm,algorithm_class,seed,metric,k,value
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5264282969545138
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,Precision,10,0.5
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.38113435412201996
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.18457569677956817
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3391602052736161
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.20438239758848611
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.08671382849411974
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.48522855511632257
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.5531464700081437
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.43231813227099475
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.15958907712489637
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1610425878239398
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.16927654709047396
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.23463936301137822
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.23463936301137822
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.31833954895937183
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.07834851647149513
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.21398626473452756
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5289638450374726
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.44793214080335997
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1731866333482261
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.40179981797758046
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3647442587311445
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.07336392209936005
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.3156484524795145
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.28323251649726616
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1487639058405727
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09803928583135704
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.19796212533499347
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2934556883974402
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.22009176629808017
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.199306233590118
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5112590391895956
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2082936658103318
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3525683241217281
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.4205117250400189
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.20248323207250624
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.14606834984270645
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.10633668103022986
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13568544539116628
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.07075576072108063
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3746661058764784
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.15176219107803537
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2684550357175426
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3222722491219547
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3308744461818274
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1635413866202963
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3379841448267984
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.39375843764607193
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.08514311764162098
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.29062463495158997
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.24630238874073
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.24630238874073
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3963918729015093
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2984900352767555
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2758471541718663
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.42520843362602373
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.10209739512291163
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.30523488393970116
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13565197343244778
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2542087814707016
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.14465249243306436
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.123151194370365
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2835149363066189
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1736666713479918
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.7227265726449519
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5857421563596759
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.25469837558210445
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09791292534996782
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5087403079104241
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.15166831491748423
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.4690000933206748
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3787833386759354
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.10699313236726378
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3026024134988135
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2187513829195429
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.30701473034246535
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.14279514403613733
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09785159463516042
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1879516032875281
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.17993148201117176
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1480409554829326
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.17630010660342912
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.14926017916129347
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3125291152215463
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.21222636597291458
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13305201013572898
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.27487633291429087
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09162544430476362
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.23992089480238082
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.34870224750355494
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.10778915452451095
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.2960819109658652
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2960819109658652
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1012286082123002
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2051166673279436
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.21905299129122976
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1930505095243496
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1089364926177559
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13120507751234178
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3476293915547282
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.32730659600126993
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.419665006636777
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09092803061897885
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.40002324830925196
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.45221360703148816
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13743816645714543
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3863474142462608
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.28371255449703187
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.15457433957839825
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13698471029831175
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.16716045496620227
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.20483424751859086
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.6364391809889587
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.47479014188018454
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.4703652827859579
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1544806747202741
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.33273724133010535
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.07414861528507456
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.30120429660463977
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.456899187845258
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.8503449055347546
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.8503449055347546
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3152014104491349
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3164618153841291
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.11838279295536293
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3885264725763437
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.28165758790969186
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.20324958761397832
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3372080579682881
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09546043308946735
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.36211082347570717
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.6992148198508501
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.4537425745411855
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.5321408435198608
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2114502791144043
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3618791953854131
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.30746549529091277
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.4920062203073637
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13961814555374907
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.37850091886658266
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1175227747072427
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.09109240322345807
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.22119341301481266
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2247194739855928
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2999050316974944
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,0.34519134224686937
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.30798345931689824
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.22716217481924803
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.14201905717762703
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,5,1.0
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,1.0
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.13032376591037065
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.2350455494144854
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.10086747116627115
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.25909036127391766
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.3589542101716347
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.20124768870643617
MovieLens100K,MostPopular,omnirec.runner.algos.LensKit,29,nDCG,10,0.1584091525685025
