root,run,relative_path,name,extension,bytes,sha256,modified,readable,mentions_movielens,mentions_amazon,mentions_lastfm,mentions_als,mentions_itemknn,mentions_pop,mentions_ndcg,mentions_precision,mentions_download,mentions_synthetic,seed_expressions
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/0bdcbe7d86d94f278c0ec94a88df76b3/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T00:34:40,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/0fb036b370fd4ef4a3586fcdab36acc2/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T00:21:19,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/18fdfe8b4fbf41338e368412cfe7a4b0/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T00:47:29,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/1f4746aabdd14e4fb04d1d7a45f71401/code.py,code.py,.py,5970,368d3ecbff1bd1470907c77bc453eca6203662ea03cfd6652a3ccd69bcfdb384,2026-07-18T00:52:52,True,True,False,False,True,False,False,False,True,False,True,"0, 1, 2, 3, 4 || None || SEEDS"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/280cf3b486f3422788d640f6322877ec/code.py,code.py,.py,3381,9e72cd6af15de2b19feba94addac0718201aecea03bd793aa3f378421e64fcff,2026-07-18T00:28:52,True,True,False,False,True,False,False,True,False,False,True,"42, 123, 999, 2024, 7 || Pipe([MakeImplicit(threshold=0.5), CorePruning(core=5) || RecSysDataSet.use_dataloader(DataSet.MovieLens100K) || cast(Any, holdout.process(ds_seed)) || s) || {s}: nDCG@10 = {ndcg10}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/7a6a2daface94967945ce756e530adf1/code.py,code.py,.py,3750,5e310b36201a86460bb88f53a3316656062d15d845d7bbcd91a6635fdda89ef3,2026-07-18T00:59:40,True,True,False,False,True,False,False,True,True,False,False,"0, 1, 2, 3, 4 || [ || {s}: Precision@10 = {precision10}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/c6fc99bea3ae4f79a0dac369c4ecf600/code.py,code.py,.py,6623,310227885f9c5960b14cd13f89cc01a45836e2bc0decf084c89b6ba6bbad6738,2026-07-18T00:41:44,True,True,False,False,True,False,False,False,True,False,True,"{mean_p:.6f}"""
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/c6fc99bea3ae4f79a0dac369c4ecf600_iteration1/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T01:17:14,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/c6fc99bea3ae4f79a0dac369c4ecf600_iteration2/code.py,code.py,.py,5812,503f3a28eac5e41f4d5902a7a2db577093d777b85d11a6ad839114b8c36854b1,2026-07-18T01:17:14,True,True,True,True,True,True,True,True,True,False,False,"12345, 23456, 34567, 45678, 56789"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R01/checkpoint/c6fc99bea3ae4f79a0dac369c4ecf600_seed/code.py,code.py,.py,6623,310227885f9c5960b14cd13f89cc01a45836e2bc0decf084c89b6ba6bbad6738,2026-07-18T01:08:28,True,True,False,False,True,False,False,False,True,False,True,"{mean_p:.6f}"""
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/015193c407cd486e89fd464e8c07426d/code.py,code.py,.py,3578,90d5cf6f0426a9fec2516e718a9ef4ec92e95c39fe2198c7bb2b8697953240b2,2026-07-18T07:14:23,True,True,False,False,True,False,False,True,False,False,False,"0, 1, 2, 3, 4 || {seed}, NDCG@10={ndcg}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/2ae4e77c87e941deac46b019b0f198b7/code.py,code.py,.py,3759,54697ee5b536ee9665092740fe35e0cc3d2d9553c217d597217b8f413fab475a,2026-07-18T07:28:52,True,True,False,False,True,False,False,False,True,False,False,"seed, train_prop=0.8)"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/3c61634bc82443cbb27067abc87822a6/code.py,code.py,.py,3502,89fb3e72c404badc02a99966a6ecf853b1e164642604eb41b5b84985ad5b4847,2026-07-18T07:25:28,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4 || {seed}, Precision@5={prec}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/3c61634bc82443cbb27067abc87822a6_iteration1/code.py,code.py,.py,1498,0419e6a1e4abda0a3641c60eb470848a446625c26cd8a517347b119dbbb84dbf,2026-07-18T08:02:42,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/3c61634bc82443cbb27067abc87822a6_iteration2/code.py,code.py,.py,14640,2cc1ae7b1c6f925706e4c7402aa1c6869440b918633242274643d419d6937ba3,2026-07-18T08:02:42,True,True,True,True,True,True,True,True,True,False,True,"1001, 2002, 3003, 4004, 5005 || rec.get('seed') || seed, || {seed: {} for seed in SEEDS} || {seed} | alg={alg} (config {config_count}/{total_configs})"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/3c61634bc82443cbb27067abc87822a6_seed/code.py,code.py,.py,3502,89fb3e72c404badc02a99966a6ecf853b1e164642604eb41b5b84985ad5b4847,2026-07-18T07:53:39,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4 || {seed}, Precision@5={prec}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/6e70678e1e2941428904dcc5520f6672/code.py,code.py,.py,3487,ccf90ff8b98d86e74142f44d106f41cfa8ab281390961c0fa7a6a832e0798bf8,2026-07-18T07:43:33,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4 || {seed}, Precision@5={prec}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/99081e754efa4dbfa3cff1d2b478301d/code.py,code.py,.py,3453,59e8102661e9086c2c5941249ad817d1240d2e65dc90597eae757e563d637984,2026-07-18T07:48:16,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4 || {seed}, Precision@10={prec}"")"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/ab5819ca523f4f3184982dd42ee3797e/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T07:38:54,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R02/checkpoint/c041136165c04c649e8aee5729792671/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T07:20:17,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/0774eb2af6124832aaea2b6811becb64/code.py,code.py,.py,3895,ec320edaf49162713fdb4dbe3d0e51bd30ff758c0c73830cd6cca96132f38047,2026-07-18T10:30:59,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/3088b22eb493465a82ae75afba943cc3/code.py,code.py,.py,4776,95e57c3e54b8de4674c03a432dd8d04d9fc15ef1c4c6d613ff4ef4835d7811f9,2026-07-18T10:37:13,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/471cd3e59f7e4ff38fc386479e829987/code.py,code.py,.py,5194,e5b73c63bfa5db96ce374ae3ee2fdaaff2b2c1b89ba3329bca3ba24d6ec70b8a,2026-07-18T10:20:28,True,True,False,False,True,False,False,False,True,False,True,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/471cd3e59f7e4ff38fc386479e829987_iteration1/code.py,code.py,.py,101,ebfe7c9e4ecf7931956a18e4f975da5a1df6ad0fdd26d8c40dd1e16818d7bd2f,2026-07-18T10:55:04,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/471cd3e59f7e4ff38fc386479e829987_iteration2/code.py,code.py,.py,7589,393180ef5f1ead1a511174bf459fe5b926984164671f256f020cb29e9c57f791,2026-07-18T10:55:04,True,True,True,True,True,True,True,True,True,False,True,"12345, 23456, 34567, 45678, 56789 || s)"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/471cd3e59f7e4ff38fc386479e829987_seed/code.py,code.py,.py,5217,3570f6c84165f0ed6e597943f205b2f0bfbe92b6120e5bfa2a88273aee385573,2026-07-18T10:48:32,True,True,False,False,True,False,False,False,True,False,True,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/677d51929f6140c5baaf4c028d377259/code.py,code.py,.py,5823,5fe8c5a1e7f4f8e147a491c50a42b6d0a79e53aaf0a1ab8cd1ce3dcf9e18b137,2026-07-18T10:25:53,True,True,False,False,True,False,False,True,True,False,False,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/7c7aff516dc44e82bafcc25d1c7616c7/code.py,code.py,.py,3352,38d7aa846a56bc3b90ec027395a0b98c1cf75564564cfac213c5d637d5349212,2026-07-18T10:43:46,True,True,False,False,True,False,False,False,True,False,False,"0, 1, 2, 3, 4"
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/89e32f37812c4864a78fdf64ce3f046b/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-18T10:08:24,True,False,False,False,False,False,False,False,False,False,False,
study_runs,PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03,study_runs/PILOT_BAD_FILENAME_V100_P0_NANO_I05_R03/checkpoint/a29c2aa2c1a74b6aa7d9d54465462198/code.py,code.py,.py,6757,cac77826f3ad6389657b82871d47f28f1fb81c01795f8ab06d23720c2fab083c,2026-07-18T10:14:29,True,True,False,False,True,False,False,True,True,False,False,"0, 1, 2, 3, 4 || int(rng.integers(1_000_000_000)))"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/2b04050768474782874f3d86300c385f/code.py,code.py,.py,3244,18d7f47641bd3c99a0b207b6f8380579b18764857b178d01a4d3d3412315acdf,2026-07-17T21:43:09,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/2b04050768474782874f3d86300c385f_iteration1/code.py,code.py,.py,4917,a46c39d44ce7defc2534a9009a38cf8ba34805b41ba74a720290a1e44bfac0fa,2026-07-17T22:54:22,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/2b04050768474782874f3d86300c385f_iteration2/code.py,code.py,.py,5086,653f04670c5b986064cef239e56bd2b771b888556ab2ca649cabd5b415fa8f34,2026-07-17T22:54:22,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/2b04050768474782874f3d86300c385f_seed/code.py,code.py,.py,3244,18d7f47641bd3c99a0b207b6f8380579b18764857b178d01a4d3d3412315acdf,2026-07-17T22:51:51,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/506a9fd3f66c4bec8dd85db15292903d/code.py,code.py,.py,3179,49a346958aa0b487da34d6b3efe94f551f4f71a729d1faef1a7264415d5c49b3,2026-07-17T20:14:20,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55 || {seed} ..."")"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/8ae5c9e5771d4ce2be8d8a2a7b4228f0/code.py,code.py,.py,2360,75ee9b37efa4577ab1a53999f7c74639ab8bb4e0ef131ea85c905e1fe32e4af5,2026-07-17T21:25:39,True,True,False,False,True,False,False,True,False,False,True,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/adc486eedd784beebdf0ad860a0bf732/code.py,code.py,.py,2803,0c9969f18f4b327ef66d3dcab3ea7090e37988af8ab799233887570c679f892b,2026-07-17T21:34:43,True,True,False,False,True,False,False,True,False,False,False,"11, 22, 33, 44, 55 || seed))"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/b3f868150f1e48848df96473d4a5fb4e/code.py,code.py,.py,3148,e7effa12b8a1dc3c29c298c38f9fd409e83c94500c4d68487e349aae6982727d,2026-07-17T20:16:33,True,True,False,False,False,True,False,True,False,False,False,"11, 22, 33, 44, 55"
study_runs,SMOKE_V100_P0_I01,study_runs/SMOKE_V100_P0_I01/checkpoint/f924856511e14a3c92631ccf384e439f/code.py,code.py,.py,2944,dedf8801ee18e2fe13c25b13fa7cc0de3db739279ba26ca156cb4160e275757e,2026-07-17T20:16:33,True,True,False,False,False,True,False,True,False,False,False,"11, 22, 33, 44, 55"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/1a0e67a0ed0f49838458b10f36953597/code.py,code.py,.py,7253,377635048a3ea066394b0f1ae8e9215e41fc328304ffc09a8e170ac0095d7f89,2026-07-19T20:02:19,True,True,False,False,False,False,True,True,False,False,False,"7, 13, 29, 42, 87"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/4682b1c65bcd4677ad764487dbae36e4/code.py,code.py,.py,9488,244f746558c5196658012393c659c5ddda040a36649a1d0d2f5a145229a4011a,2026-07-19T20:20:41,True,True,False,False,False,False,True,True,False,True,False,"7, 13, 29, 42, 87 || get_random_state(),"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/6f1efc17099f4438af33e637fade2d6a/code.py,code.py,.py,5649,ca267dfe6ccac24cdb902cebfd284af9e7b991fc91dd9140015546b493eda8b9,2026-07-19T20:09:22,True,True,False,False,False,False,True,True,False,False,False,"7, 13, 29, 42, 87"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/7ef1994c0966483b8d54e4a616d85634/code.py,code.py,.py,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2026-07-19T20:00:47,True,False,False,False,False,False,False,False,False,False,False,
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/93fc4b7d72734385b5c9ae72f2765d36/code.py,code.py,.py,6645,6554297e4a137b24087e2e19651f185cc27465ff0f11e685bd52349a6cc37fb3,2026-07-19T19:53:22,True,True,False,False,False,False,True,True,False,False,False,"7, 13, 29, 42, 87"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/b9321e8dcdb647988a09b4cb21c4e170/code.py,code.py,.py,8770,c2b0328250738c958715883ca31e52ff03ec0aedef9bb3e02c0d77b9881a1baf,2026-07-19T20:13:14,True,True,False,False,False,False,True,True,False,True,False,"7, 13, 29, 42, 87 || seed,"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/e7849e11813743659c7d53436c07af0d/code.py,code.py,.py,5936,88282802745d5f360fa0f38a56f7830033de86269fb93510ee56ffedb96e01a5,2026-07-19T20:11:29,True,True,False,False,False,False,True,True,False,False,False,"7, 13, 29, 42, 87"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/e7849e11813743659c7d53436c07af0d_iteration1/code.py,code.py,.py,15377,a73a84bd94d9b21a302da6300ed310d853c9a160b0be8e6d2098c1f086947307,2026-07-19T20:44:13,True,True,True,True,True,True,True,True,True,True,False,"7, 13, 29, 42, 87 || {seed}')"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/e7849e11813743659c7d53436c07af0d_iteration2/code.py,code.py,.py,14356,95699b3e92bd6aea35be8925bd23efa88423b6b815410374df2d75edcd56ec2c,2026-07-19T20:44:13,True,True,True,True,True,True,True,True,True,False,False,"7, 13, 29, 42, 87 || {seed}')"
study_runs,V100_P0_GPT54_I05_R01,study_runs/V100_P0_GPT54_I05_R01/checkpoint/e7849e11813743659c7d53436c07af0d_seed/code.py,code.py,.py,5936,88282802745d5f360fa0f38a56f7830033de86269fb93510ee56ffedb96e01a5,2026-07-19T20:41:53,True,True,False,False,False,False,True,True,False,False,False,"7, 13, 29, 42, 87"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/29c2088f69664298962d51e53dd2cc4d/code.py,code.py,.py,4662,23cb9ac27d600c7f35f5f70baa35e5067f5452cf62d5fb7b912959103b237112,2026-07-20T03:09:25,True,True,False,False,False,False,True,True,False,False,False,"11, 22, 33, 44, 55 || =="")"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/65996d4b431c4de09a2c94c1d0ba75f4/code.py,code.py,.py,7801,d4b80a818e527139795cd818317300462db3c4abadaf2f518d3fdc8071589c2b,2026-07-20T03:11:42,True,True,False,False,False,False,True,True,False,True,False,11
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/cca8086dfc7d46ee9c4a48e24ac9544c/code.py,code.py,.py,5994,1c39a14d787b4e554b6c5716529435fee2481078caef4fe080f1718c551e1333,2026-07-20T03:19:34,True,True,False,False,False,False,True,True,False,True,False,"11 || seed, raw_dir=raw_dir, canon_path=canon_path)"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/d782c63f1fd1409f9b600fcbeb814dbb/code.py,code.py,.py,8553,c75ffab23dd350d7c76f8cb5b6ae1f179b2297baf630a538be32df400ecfc7c3,2026-07-20T03:14:48,True,True,False,False,False,False,True,True,False,False,False,11
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/eee18c4177524121adf8c4e238bbea74/code.py,code.py,.py,9106,23d24f07251fc336af5f66e1c33e0398d7b9d8205fb30c5effa035f17c182ac1,2026-07-20T03:07:57,True,True,False,False,False,False,True,True,True,False,False,"11, 22, 33, 44, 55 || ==') || run_single_seed(seed, working_dir)"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/ef50db923528453ab7281e09a7ab63ce/code.py,code.py,.py,7748,38f57542ad5f854884477247745871bc88f0297a8742e72f86542d53272694e4,2026-07-20T03:18:02,True,True,False,False,False,False,True,True,False,False,False,11
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/ef50db923528453ab7281e09a7ab63ce_iteration1/code.py,code.py,.py,17014,221bd941ee5252387422afd1c609f15df373a45081d7cec4fedf46720c1dd931,2026-07-20T03:26:58,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55 || seed, || {seed} via Evaluator.get_results()."")"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/ef50db923528453ab7281e09a7ab63ce_iteration2/code.py,code.py,.py,18005,f168f5401332c6bbe844acc07a09580f6c6f5748a352dbbbc1e4f610ceb4305d,2026-07-20T03:26:58,True,True,True,True,True,True,True,True,True,False,False,"11, 22, 33, 44, 55 || seed, || {seed} via Evaluator.get_results()."")"
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/ef50db923528453ab7281e09a7ab63ce_seed/code.py,code.py,.py,7748,38f57542ad5f854884477247745871bc88f0297a8742e72f86542d53272694e4,2026-07-20T03:24:33,True,True,False,False,False,False,True,True,False,False,False,11
study_runs,V100_P0_GPT54_I05_R02,study_runs/V100_P0_GPT54_I05_R02/checkpoint/f2b2ca7867bc45dba3f20bfcb69d50e3/code.py,code.py,.py,6482,77ac73e994305c5d67247a6bcfc9d4e8fff631fc3466960efd695e5d145b440d,2026-07-20T03:22:26,True,True,False,False,False,False,True,True,False,False,False,11
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/23846b1d0deb4aa0b5161992cadc5f52/code.py,code.py,.py,2931,28e3151f4b8b84ed2f2300c3dca3fac369736648f92363638568f0ddc4051a58,2026-07-19T15:08:12,True,True,False,False,False,True,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/7296f7528a22457384d50f4e3c7c94a4/code.py,code.py,.py,2672,0d2239083bd446aa14b620187aaa9f0ed5035eb5a31e809e98bb90afb871f728,2026-07-19T14:56:23,True,True,False,False,True,False,False,True,False,False,False,"11, 22, 33, 44, 55 || {seed}, interactions={dataset.num_interactions()}')"
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/977d7ec4949847409c030b314e2dd362/code.py,code.py,.py,3504,9a5691b192ec16864d93b2322d588aafb9d46d664ef3b8ba54eb5d9b1d8fdef3,2026-07-19T15:11:30,True,True,False,False,False,True,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/9ab94e9cbc3046f4930499a3c4865337/code.py,code.py,.py,4658,82efc10e52ba6f36db6ef957f16f6f2c178e4ea23f5f75d45dc3eb59fceffea6,2026-07-19T14:59:27,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55 || {seed} ...')"
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/aac562b51b2148e2b73a824edba0b9b3/code.py,code.py,.py,2487,09b6baf80cc41af4470654caadef20077727f955c3aa0482742a70c3210446de,2026-07-19T15:01:54,True,True,False,False,True,False,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/aad89bc2901c4869b5cdd0898ac24828/code.py,code.py,.py,2927,867883d7bd27089c111e5ba82209b52715c320e3ddbc57fd813fc5c7a9e08c95,2026-07-19T15:05:47,True,True,False,False,False,True,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2/code.py,code.py,.py,3157,3506997559dddc4f0273b968078e28bbc378e6e2357bc4dbf8c4b105f5cb40f7,2026-07-19T15:03:16,True,True,False,False,False,True,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_iteration1/code.py,code.py,.py,7441,b7d25de87ed41b319cf329132afe823606ab14cee430704c9784dab59b3c0bad,2026-07-19T15:19:12,True,True,True,True,True,True,True,True,True,True,False,"11, 22, 33, 44, 55"
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_iteration2/code.py,code.py,.py,4265,2edc69c5caa67ed079bd2ab17fc33fa791d69ed22a4a4b16a76ef2e553cdc769,2026-07-19T15:19:12,True,True,True,False,True,True,True,True,True,False,False,"1, 2, 3, 4, 5"
study_runs,V100_P0_MINI_I05_R01,study_runs/V100_P0_MINI_I05_R01/checkpoint/b6c02039931c42fcb8d6e8ec9185ebc2_seed/code.py,code.py,.py,3157,3506997559dddc4f0273b968078e28bbc378e6e2357bc4dbf8c4b105f5cb40f7,2026-07-19T15:16:55,True,True,False,False,False,True,False,True,True,False,False,
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/042e93d175e94b8bac8df8e1cd39aaa4/code.py,code.py,.py,3180,c02f98339b410ba8a9a872dc5008b556f5655383ac9f3f997a2d1c8cf9d6b091,2026-07-19T15:49:59,True,True,False,False,True,False,False,True,True,False,False,"11, 22, 33, 44, 55 || {seed}..."")"
study_runs,V100_P0_MINI_I05_R02,study_runs/V100_P0_MINI_I05_R02/checkpoint/06fe3a757a8f4a78a7e88be8ee026ef1/code.py,code.py,.py,2932,71b7fed50b2691c2d3c562b2a891c7a04b8ecb88cab32d135dd4529991b59835,2026-07-19T15:58:01,True,True,False,False,False,True,False,True,False,False,False,42 || {seed}...')
